datetime,symbol,open,high,low,close,volume
2018-10-11 12:15:00,NSE:NIFTY,10261.1,10335.95,10187.8,10226.9,0.0
2018-10-11 15:15:00,NSE:NIFTY,10226.8,10251.35,10220.05,10248.3,0.0
2018-10-12 09:15:00,NSE:NIFTY,10322.15,10459.1,10322.15,10442.4,0.0
2018-10-12 12:15:00,NSE:NIFTY,10442.5,10492.45,10439.35,10477.4,0.0
2018-10-12 15:15:00,NSE:NIFTY,10478.0,10480.2,10459.15,10465.2,0.0
2018-10-15 09:15:00,NSE:NIFTY,10524.6,10524.6,10410.15,10455.3,0.0
2018-10-15 12:15:00,NSE:NIFTY,10455.6,10526.3,10449.55,10515.2,0.0
2018-10-15 15:15:00,NSE:NIFTY,10516.5,10524.6,10511.7,10517.7,0.0
2018-10-16 09:15:00,NSE:NIFTY,10553.7,10604.9,10525.3,10552.35,0.0
2018-10-16 12:15:00,NSE:NIFTY,10552.55,10597.05,10537.6,10590.9,0.0
2018-10-16 15:15:00,NSE:NIFTY,10590.45,10593.85,10571.25,10576.45,0.0
2018-10-17 09:15:00,NSE:NIFTY,10699.4,10710.15,10566.6,10608.95,0.0
2018-10-17 12:15:00,NSE:NIFTY,10609.25,10615.75,10436.45,10455.45,0.0
2018-10-17 15:15:00,NSE:NIFTY,10455.05,10461.7,10439.3,10458.45,0.0
2018-10-19 09:15:00,NSE:NIFTY,10322.25,10380.1,10290.75,10336.15,0.0
2018-10-19 12:15:00,NSE:NIFTY,10336.05,10345.65,10249.6,10302.05,0.0
2018-10-19 15:15:00,NSE:NIFTY,10301.5,10319.6,10294.95,10316.55,0.0
2018-10-22 09:15:00,NSE:NIFTY,10408.55,10408.55,10289.7,10356.05,0.0
2018-10-22 12:15:00,NSE:NIFTY,10356.0,10366.65,10224.0,10234.1,0.0
2018-10-22 15:15:00,NSE:NIFTY,10233.6,10266.5,10230.1,10252.55,0.0
2018-10-23 09:15:00,NSE:NIFTY,10167.0,10222.1,10152.25,10186.9,0.0
2018-10-23 12:15:00,NSE:NIFTY,10186.95,10197.2,10102.35,10148.6,0.0
2018-10-23 15:15:00,NSE:NIFTY,10148.95,10188.0,10141.1,10184.35,0.0
2018-10-24 09:15:00,NSE:NIFTY,10285.6,10290.65,10159.9,10204.05,0.0
2018-10-24 12:15:00,NSE:NIFTY,10203.9,10242.55,10126.7,10241.6,0.0
2018-10-24 15:15:00,NSE:NIFTY,10241.25,10243.75,10225.25,10239.9,0.0
2018-10-25 09:15:00,NSE:NIFTY,10136.65,10159.55,10079.3,10123.5,0.0
2018-10-25 12:15:00,NSE:NIFTY,10123.25,10166.6,10094.0,10116.25,0.0
2018-10-25 15:15:00,NSE:NIFTY,10116.05,10143.05,10111.05,10139.3,0.0
2018-10-26 09:15:00,NSE:NIFTY,10110.4,10116.25,10004.55,10103.5,0.0
2018-10-26 12:15:00,NSE:NIFTY,10104.3,10128.85,10025.8,10043.1,0.0
2018-10-26 15:15:00,NSE:NIFTY,10042.65,10042.65,10012.65,10012.65,0.0
