datetime,symbol,open,high,low,close,volume
2024-09-19 10:15:00,NSE:NIFTY,25513.05,25530.05,25503.8,25512.25,13352252.0
2024-09-19 10:30:00,NSE:NIFTY,25512.55,25529.7,25487.65,25497.5,9884937.0
2024-09-19 10:45:00,NSE:NIFTY,25497.75,25530.2,25477.55,25511.35,9995928.0
2024-09-19 11:00:00,NSE:NIFTY,25511.85,25520.4,25498.9,25506.05,8546131.0
2024-09-19 11:15:00,NSE:NIFTY,25505.8,25509.95,25435.05,25439.85,11315953.0
2024-09-19 11:30:00,NSE:NIFTY,25440.05,25458.45,25402.1,25424.45,12216391.0
2024-09-19 11:45:00,NSE:NIFTY,25423.7,25445.65,25390.55,25393.4,12148367.0
2024-09-19 12:00:00,NSE:NIFTY,25392.85,25464.95,25390.2,25442.2,8146306.0
2024-09-19 12:15:00,NSE:NIFTY,25442.6,25460.55,25429.6,25432.25,8299714.0
2024-09-19 12:30:00,NSE:NIFTY,25432.2,25467.5,25431.8,25458.55,9038229.0
2024-09-19 12:45:00,NSE:NIFTY,25458.25,25467.65,25419.0,25422.0,8495875.0
2024-09-19 13:00:00,NSE:NIFTY,25423.05,25433.85,25395.85,25396.4,7443475.0
2024-09-19 13:15:00,NSE:NIFTY,25395.85,25426.55,25386.15,25411.35,9709693.0
2024-09-19 13:30:00,NSE:NIFTY,25411.4,25419.7,25384.5,25405.4,7466887.0
2024-09-19 13:45:00,NSE:NIFTY,25404.55,25411.7,25376.05,25402.7,6655087.0
2024-09-19 14:00:00,NSE:NIFTY,25403.05,25416.35,25392.35,25402.4,6084965.0
2024-09-19 14:15:00,NSE:NIFTY,25403.1,25417.15,25394.05,25412.95,6826425.0
2024-09-19 14:30:00,NSE:NIFTY,25413.95,25424.25,25394.75,25404.05,9421130.0
2024-09-19 14:45:00,NSE:NIFTY,25404.8,25421.5,25388.6,25418.6,12089679.0
2024-09-19 15:00:00,NSE:NIFTY,25418.1,25427.55,25392.6,25424.95,31908805.0
2024-09-19 15:15:00,NSE:NIFTY,25426.25,25453.7,25406.85,25448.65,25845531.0
2024-09-20 09:15:00,NSE:NIFTY,25530.8,25547.85,25453.3,25488.3,24833537.0
2024-09-20 09:30:00,NSE:NIFTY,25488.9,25501.3,25426.6,25459.8,13552487.0
2024-09-20 09:45:00,NSE:NIFTY,25459.9,25599.25,25452.8,25585.15,13979558.0
2024-09-20 10:00:00,NSE:NIFTY,25586.7,25610.1,25551.0,25553.55,9992875.0
2024-09-20 10:15:00,NSE:NIFTY,25554.25,25596.95,25541.65,25582.2,11358839.0
2024-09-20 10:30:00,NSE:NIFTY,25583.05,25686.9,25579.1,25677.65,17840346.0
2024-09-20 10:45:00,NSE:NIFTY,25677.6,25692.7,25652.25,25669.05,13824528.0
2024-09-20 11:00:00,NSE:NIFTY,25667.8,25716.65,25629.95,25702.25,10230267.0
2024-09-20 11:15:00,NSE:NIFTY,25702.2,25725.6,25685.75,25694.7,8401646.0
2024-09-20 11:30:00,NSE:NIFTY,25694.75,25714.0,25666.2,25689.15,5862329.0
2024-09-20 11:45:00,NSE:NIFTY,25689.2,25724.85,25682.2,25700.55,6710471.0
2024-09-20 12:00:00,NSE:NIFTY,25700.15,25726.65,25697.2,25710.1,7184961.0
2024-09-20 12:15:00,NSE:NIFTY,25710.4,25714.25,25693.45,25706.7,5854207.0
2024-09-20 12:30:00,NSE:NIFTY,25706.45,25728.35,25687.8,25723.7,7348173.0
2024-09-20 12:45:00,NSE:NIFTY,25723.05,25804.85,25717.15,25768.45,15402320.0
2024-09-20 13:00:00,NSE:NIFTY,25768.9,25794.0,25759.5,25786.05,8412463.0
