datetime,symbol,open,high,low,close,volume
2025-04-03 11:20:00,NSE:NIFTY,23259.35,23269.45,23248.9,23269.2,3372695.0
2025-04-03 11:25:00,NSE:NIFTY,23270.1,23272.6,23264.4,23272.1,1934163.0
2025-04-03 11:30:00,NSE:NIFTY,23272.35,23275.7,23265.3,23269.6,1919194.0
2025-04-03 11:35:00,NSE:NIFTY,23270.45,23279.55,23269.4,23273.45,2432990.0
2025-04-03 11:40:00,NSE:NIFTY,23274.15,23284.2,23272.2,23283.05,2707105.0
2025-04-03 11:45:00,NSE:NIFTY,23282.75,23286.0,23280.25,23284.0,2275256.0
2025-04-03 11:50:00,NSE:NIFTY,23284.25,23292.75,23280.85,23291.3,2794424.0
2025-04-03 11:55:00,NSE:NIFTY,23291.9,23294.75,23286.95,23289.75,2929800.0
2025-04-03 12:00:00,NSE:NIFTY,23289.25,23292.4,23283.1,23285.5,1958222.0
2025-04-03 12:05:00,NSE:NIFTY,23285.95,23289.35,23281.6,23283.8,2034896.0
2025-04-03 12:10:00,NSE:NIFTY,23283.7,23286.35,23272.85,23273.5,2266818.0
2025-04-03 12:15:00,NSE:NIFTY,23275.95,23279.8,23271.45,23277.35,2272332.0
2025-04-03 12:20:00,NSE:NIFTY,23277.15,23279.0,23267.25,23271.3,1999284.0
2025-04-03 12:25:00,NSE:NIFTY,23270.15,23272.9,23256.3,23266.5,1929141.0
2025-04-03 12:30:00,NSE:NIFTY,23266.95,23270.35,23260.55,23267.3,1757685.0
2025-04-03 12:35:00,NSE:NIFTY,23267.65,23275.35,23264.75,23272.25,1770847.0
2025-04-03 12:40:00,NSE:NIFTY,23272.15,23274.95,23258.35,23258.35,2155181.0
2025-04-03 12:45:00,NSE:NIFTY,23259.35,23260.3,23250.6,23255.2,4065663.0
2025-04-03 12:50:00,NSE:NIFTY,23255.8,23263.15,23255.45,23259.5,2320634.0
2025-04-03 12:55:00,NSE:NIFTY,23259.95,23272.85,23259.0,23270.25,2197375.0
2025-04-03 13:00:00,NSE:NIFTY,23269.85,23271.9,23259.0,23262.6,2534533.0
2025-04-03 13:05:00,NSE:NIFTY,23262.45,23270.6,23259.7,23263.8,2185371.0
2025-04-03 13:10:00,NSE:NIFTY,23262.5,23265.45,23254.05,23258.95,2224680.0
2025-04-03 13:15:00,NSE:NIFTY,23260.35,23266.95,23257.95,23260.5,1988046.0
2025-04-03 13:20:00,NSE:NIFTY,23259.9,23261.5,23255.8,23257.8,2691466.0
2025-04-03 13:25:00,NSE:NIFTY,23257.65,23270.35,23254.95,23268.35,2651432.0
2025-04-03 13:30:00,NSE:NIFTY,23268.8,23276.45,23264.0,23276.45,2077025.0
2025-04-03 13:35:00,NSE:NIFTY,23276.3,23278.4,23272.2,23273.05,2408087.0
2025-04-03 13:40:00,NSE:NIFTY,23272.95,23275.95,23262.25,23264.65,2420775.0
2025-04-03 13:45:00,NSE:NIFTY,23264.05,23274.85,23262.15,23273.55,2420332.0
2025-04-03 13:50:00,NSE:NIFTY,23273.15,23274.15,23262.8,23264.8,2123146.0
2025-04-03 13:55:00,NSE:NIFTY,23264.05,23267.35,23257.7,23259.4,2823589.0
2025-04-03 14:00:00,NSE:NIFTY,23260.1,23272.8,23258.55,23263.2,2717168.0
2025-04-03 14:05:00,NSE:NIFTY,23262.1,23270.8,23258.55,23267.05,5235590.0
2025-04-03 14:10:00,NSE:NIFTY,23266.5,23266.6,23253.95,23255.3,2608547.0
2025-04-03 14:15:00,NSE:NIFTY,23254.8,23268.9,23253.55,23267.35,2279079.0
2025-04-03 14:20:00,NSE:NIFTY,23267.7,23271.55,23261.0,23265.45,2589108.0
2025-04-03 14:25:00,NSE:NIFTY,23266.0,23269.05,23253.85,23258.45,2902856.0
2025-04-03 14:30:00,NSE:NIFTY,23258.75,23263.4,23244.45,23254.85,3523527.0
2025-04-03 14:35:00,NSE:NIFTY,23254.05,23257.85,23247.65,23248.75,3231748.0
2025-04-03 14:40:00,NSE:NIFTY,23247.8,23256.7,23245.9,23254.35,3393739.0
2025-04-03 14:45:00,NSE:NIFTY,23254.65,23258.55,23243.0,23251.85,3995827.0
2025-04-03 14:50:00,NSE:NIFTY,23253.85,23257.35,23244.85,23250.95,4010012.0
2025-04-03 14:55:00,NSE:NIFTY,23250.55,23257.85,23247.0,23249.25,4184014.0
2025-04-03 15:00:00,NSE:NIFTY,23251.5,23259.5,23240.8,23252.1,8910753.0
2025-04-03 15:05:00,NSE:NIFTY,23252.95,23256.6,23247.4,23256.2,8379616.0
2025-04-03 15:10:00,NSE:NIFTY,23256.0,23259.4,23246.55,23253.05,8381025.0
2025-04-03 15:15:00,NSE:NIFTY,23253.75,23253.75,23241.25,23243.6,9561360.0
2025-04-03 15:20:00,NSE:NIFTY,23243.55,23254.9,23240.4,23254.1,8738467.0
2025-04-03 15:25:00,NSE:NIFTY,23254.4,23255.75,23236.4,23241.6,7176373.0
2025-04-04 09:15:00,NSE:NIFTY,23213.1,23214.7,23093.7,23094.45,22171276.0
2025-04-04 09:20:00,NSE:NIFTY,23094.65,23097.5,23029.4,23035.05,14681277.0
2025-04-04 09:25:00,NSE:NIFTY,23034.65,23080.0,23033.95,23076.05,10182782.0
2025-04-04 09:30:00,NSE:NIFTY,23077.8,23123.3,23048.25,23118.8,13310296.0
2025-04-04 09:35:00,NSE:NIFTY,23120.85,23136.95,23097.8,23121.8,8467818.0
2025-04-04 09:40:00,NSE:NIFTY,23121.75,23121.95,23060.3,23062.25,8241955.0
2025-04-04 09:45:00,NSE:NIFTY,23063.75,23074.25,23043.65,23047.3,8482533.0
2025-04-04 09:50:00,NSE:NIFTY,23047.6,23049.4,22985.0,22986.2,8852764.0
2025-04-04 09:55:00,NSE:NIFTY,22985.25,23009.8,22983.0,22992.2,7017858.0
2025-04-04 10:00:00,NSE:NIFTY,22992.05,23006.2,22962.45,22966.05,8826619.0
2025-04-04 10:05:00,NSE:NIFTY,22965.8,22987.15,22962.5,22967.35,6237474.0
2025-04-04 10:10:00,NSE:NIFTY,22967.05,22979.35,22940.95,22941.95,7327089.0
2025-04-04 10:15:00,NSE:NIFTY,22941.7,22979.9,22936.15,22970.95,5194634.0
2025-04-04 10:20:00,NSE:NIFTY,22970.25,22971.45,22922.55,22923.15,6728836.0
2025-04-04 10:25:00,NSE:NIFTY,22923.55,22939.85,22921.6,22933.45,5375145.0
2025-04-04 10:30:00,NSE:NIFTY,22933.6,22953.3,22924.35,22928.45,7334064.0
2025-04-04 10:35:00,NSE:NIFTY,22927.1,22965.95,22927.05,22961.6,5772395.0
2025-04-04 10:40:00,NSE:NIFTY,22960.85,22976.65,22955.35,22960.8,5966625.0
2025-04-04 10:45:00,NSE:NIFTY,22958.95,22974.4,22949.4,22951.2,4975507.0
2025-04-04 10:50:00,NSE:NIFTY,22951.45,22981.15,22951.45,22974.05,4624230.0
2025-04-04 10:55:00,NSE:NIFTY,22974.85,22999.15,22962.5,22999.15,5699681.0
2025-04-04 11:00:00,NSE:NIFTY,22998.85,23012.15,22992.85,23004.15,4710169.0
2025-04-04 11:05:00,NSE:NIFTY,23003.2,23029.9,22982.3,23018.6,4404316.0
2025-04-04 11:10:00,NSE:NIFTY,23020.05,23028.7,23004.5,23013.05,3452397.0
2025-04-04 11:15:00,NSE:NIFTY,23013.75,23014.6,22984.45,22991.5,3874591.0
2025-04-04 11:20:00,NSE:NIFTY,22991.35,23008.5,22976.15,22976.35,5810542.0
2025-04-04 11:25:00,NSE:NIFTY,22975.4,23007.95,22969.9,23004.8,3578209.0
2025-04-04 11:30:00,NSE:NIFTY,23005.0,23026.2,22998.35,23012.0,3261977.0
2025-04-04 11:35:00,NSE:NIFTY,23012.3,23012.3,22961.75,22963.95,4421411.0
2025-04-04 11:40:00,NSE:NIFTY,22964.55,22978.05,22962.4,22970.1,3964944.0
