datetime,symbol,open,high,low,close,volume
2022-08-19 11:15:00,NSE:NIFTY,17879.45,17896.2,17783.0,17806.4,46522361.0
2022-08-19 12:15:00,NSE:NIFTY,17807.1,17816.7,17727.7,17810.55,40684137.0
2022-08-19 13:15:00,NSE:NIFTY,17810.4,17822.2,17710.75,17763.4,36731892.0
2022-08-19 14:15:00,NSE:NIFTY,17763.55,17804.2,17756.25,17765.0,39190135.0
2022-08-19 15:15:00,NSE:NIFTY,17764.65,17767.3,17725.7,17726.95,25045742.0
2022-08-22 09:15:00,NSE:NIFTY,17690.05,17690.05,17572.25,17580.25,75946345.0
2022-08-22 10:15:00,NSE:NIFTY,17580.7,17599.25,17544.25,17562.15,37880494.0
2022-08-22 11:15:00,NSE:NIFTY,17561.7,17584.75,17547.7,17573.85,29715203.0
2022-08-22 12:15:00,NSE:NIFTY,17574.15,17597.0,17533.55,17546.25,32662104.0
2022-08-22 13:15:00,NSE:NIFTY,17546.0,17564.45,17522.9,17541.15,34253200.0
2022-08-22 14:15:00,NSE:NIFTY,17540.25,17560.45,17467.35,17495.3,52878061.0
2022-08-22 15:15:00,NSE:NIFTY,17496.25,17503.95,17487.75,17494.35,24139844.0
2022-08-23 09:15:00,NSE:NIFTY,17369.6,17588.55,17345.2,17517.0,85126969.0
2022-08-23 10:15:00,NSE:NIFTY,17515.75,17538.25,17411.7,17431.5,45920624.0
2022-08-23 11:15:00,NSE:NIFTY,17431.35,17509.0,17425.8,17464.2,35895710.0
2022-08-23 12:15:00,NSE:NIFTY,17463.95,17551.5,17448.6,17547.25,28951574.0
2022-08-23 13:15:00,NSE:NIFTY,17546.7,17583.3,17544.0,17573.35,31280529.0
2022-08-23 14:15:00,NSE:NIFTY,17573.7,17594.0,17525.15,17571.1,38831289.0
2022-08-23 15:15:00,NSE:NIFTY,17571.05,17625.55,17568.95,17623.35,19552245.0
2022-08-24 09:15:00,NSE:NIFTY,17556.7,17605.4,17499.25,17564.8,65120832.0
2022-08-24 10:15:00,NSE:NIFTY,17564.4,17616.0,17559.65,17614.35,32570476.0
2022-08-24 11:15:00,NSE:NIFTY,17614.8,17623.65,17558.45,17566.35,27343288.0
2022-08-24 12:15:00,NSE:NIFTY,17566.8,17598.15,17530.8,17543.65,30471997.0
2022-08-24 13:15:00,NSE:NIFTY,17543.4,17584.95,17524.2,17560.25,29533224.0
