datetime,symbol,open,high,low,close,volume
2023-05-16 15:15:00,NSE:NIFTY,18283.25,18290.4,18264.35,18276.75,16773471.0
2023-05-17 09:15:00,NSE:NIFTY,18307.55,18309.0,18249.05,18266.75,45094101.0
2023-05-17 10:00:00,NSE:NIFTY,18265.1,18274.3,18227.85,18228.65,23657335.0
2023-05-17 10:45:00,NSE:NIFTY,18228.35,18233.25,18211.15,18215.7,21081454.0
2023-05-17 11:30:00,NSE:NIFTY,18215.45,18216.2,18134.05,18147.7,29053929.0
2023-05-17 12:15:00,NSE:NIFTY,18148.05,18169.8,18136.05,18140.3,23446016.0
2023-05-17 13:00:00,NSE:NIFTY,18140.2,18146.1,18115.35,18132.7,18627295.0
2023-05-17 13:45:00,NSE:NIFTY,18132.4,18154.75,18129.0,18142.75,24141916.0
2023-05-17 14:30:00,NSE:NIFTY,18142.1,18185.65,18142.1,18184.0,29573129.0
2023-05-17 15:15:00,NSE:NIFTY,18183.9,18197.95,18182.65,18197.95,15142879.0
2023-05-18 09:15:00,NSE:NIFTY,18270.85,18297.2,18229.3,18247.6,42890195.0
2023-05-18 10:00:00,NSE:NIFTY,18248.7,18251.35,18213.85,18234.15,26142976.0
2023-05-18 10:45:00,NSE:NIFTY,18234.45,18256.5,18221.3,18240.55,21398595.0
2023-05-18 11:30:00,NSE:NIFTY,18240.75,18258.75,18221.25,18229.5,22807152.0
2023-05-18 12:15:00,NSE:NIFTY,18229.45,18230.15,18182.65,18186.25,24655481.0
2023-05-18 13:00:00,NSE:NIFTY,18186.85,18213.45,18185.85,18194.4,22915568.0
2023-05-18 13:45:00,NSE:NIFTY,18194.75,18208.4,18150.7,18180.25,40372417.0
2023-05-18 14:30:00,NSE:NIFTY,18180.9,18182.4,18104.85,18135.2,49803051.0
2023-05-18 15:15:00,NSE:NIFTY,18135.05,18142.0,18123.35,18134.65,20971041.0
2023-05-19 09:15:00,NSE:NIFTY,18176.8,18180.45,18083.1,18090.3,54383295.0
2023-05-19 10:00:00,NSE:NIFTY,18090.8,18101.5,18060.4,18073.15,29825206.0
2023-05-19 10:45:00,NSE:NIFTY,18072.95,18157.85,18072.45,18135.05,26765300.0
2023-05-19 11:30:00,NSE:NIFTY,18135.15,18158.4,18118.95,18137.9,24639837.0
2023-05-19 12:15:00,NSE:NIFTY,18137.6,18149.75,18098.45,18110.8,22463168.0
2023-05-19 13:00:00,NSE:NIFTY,18111.25,18139.4,18110.6,18125.2,23566679.0
2023-05-19 13:45:00,NSE:NIFTY,18125.1,18176.4,18118.65,18167.15,24748569.0
2023-05-19 14:30:00,NSE:NIFTY,18168.15,18217.3,18160.8,18204.25,35269534.0
2023-05-19 15:15:00,NSE:NIFTY,18205.25,18218.1,18201.45,18205.45,19155991.0
2023-05-22 09:15:00,NSE:NIFTY,18206.4,18294.95,18178.85,18275.65,53385152.0
2023-05-22 10:00:00,NSE:NIFTY,18275.15,18288.35,18231.1,18278.65,34851782.0
2023-05-22 10:45:00,NSE:NIFTY,18277.8,18309.8,18277.8,18297.4,33507089.0
2023-05-22 11:30:00,NSE:NIFTY,18296.75,18318.15,18287.7,18316.95,28385790.0
2023-05-22 12:15:00,NSE:NIFTY,18317.1,18325.8,18281.5,18297.55,20338092.0
2023-05-22 13:00:00,NSE:NIFTY,18297.1,18302.35,18250.75,18261.85,19379298.0
2023-05-22 13:45:00,NSE:NIFTY,18261.7,18315.05,18261.7,18294.95,26918667.0
2023-05-22 14:30:00,NSE:NIFTY,18294.3,18335.25,18286.3,18309.6,29637054.0
2023-05-22 15:15:00,NSE:NIFTY,18308.9,18318.1,18297.8,18303.3,16102756.0
2023-05-23 09:15:00,NSE:NIFTY,18365.9,18409.75,18349.75,18397.3,72608069.0
2023-05-23 10:00:00,NSE:NIFTY,18397.35,18407.15,18381.15,18406.3,30380767.0
2023-05-23 10:45:00,NSE:NIFTY,18405.95,18413.95,18393.65,18398.45,23593466.0
2023-05-23 11:30:00,NSE:NIFTY,18399.0,18410.0,18390.7,18406.45,18393587.0
2023-05-23 12:15:00,NSE:NIFTY,18406.2,18416.0,18394.8,18415.4,20175126.0
2023-05-23 13:00:00,NSE:NIFTY,18415.45,18419.75,18388.9,18396.9,20763749.0
2023-05-23 13:45:00,NSE:NIFTY,18397.1,18410.2,18389.9,18403.7,25706544.0
2023-05-23 14:30:00,NSE:NIFTY,18403.75,18405.75,18343.2,18343.9,39081892.0
2023-05-23 15:15:00,NSE:NIFTY,18344.25,18346.85,18324.2,18333.75,19590934.0
2023-05-24 09:15:00,NSE:NIFTY,18307.0,18352.55,18269.7,18350.6,44665839.0
2023-05-24 10:00:00,NSE:NIFTY,18351.25,18378.9,18347.1,18374.2,19436319.0
2023-05-24 10:45:00,NSE:NIFTY,18374.3,18392.6,18368.6,18386.1,21818591.0
2023-05-24 11:30:00,NSE:NIFTY,18386.45,18386.45,18341.0,18341.05,22998255.0
2023-05-24 12:15:00,NSE:NIFTY,18341.75,18343.85,18317.0,18330.45,21784801.0
2023-05-24 13:00:00,NSE:NIFTY,18330.5,18332.4,18292.6,18316.25,23657932.0
2023-05-24 13:45:00,NSE:NIFTY,18315.55,18319.5,18296.75,18309.8,20422654.0
2023-05-24 14:30:00,NSE:NIFTY,18309.55,18325.8,18262.95,18289.3,34816910.0
2023-05-24 15:15:00,NSE:NIFTY,18289.7,18295.25,18285.2,18287.0,22952470.0
2023-05-25 09:15:00,NSE:NIFTY,18265.05,18303.8,18236.5,18277.05,49359032.0
2023-05-25 10:00:00,NSE:NIFTY,18277.5,18285.35,18242.6,18249.65,25877405.0
2023-05-25 10:45:00,NSE:NIFTY,18249.2,18262.55,18217.7,18219.35,18704270.0
2023-05-25 11:30:00,NSE:NIFTY,18218.55,18247.9,18213.0,18243.9,15876536.0
2023-05-25 12:15:00,NSE:NIFTY,18244.1,18257.0,18226.8,18231.25,18090148.0
2023-05-25 13:00:00,NSE:NIFTY,18230.85,18232.25,18202.4,18211.0,15539901.0
2023-05-25 13:45:00,NSE:NIFTY,18210.9,18262.1,18210.0,18248.2,29054902.0
2023-05-25 14:30:00,NSE:NIFTY,18248.7,18337.95,18245.3,18328.7,44051051.0
2023-05-25 15:15:00,NSE:NIFTY,18328.2,18338.1,18324.6,18335.9,19254997.0
2023-05-26 09:15:00,NSE:NIFTY,18368.55,18383.7,18333.15,18378.75,37902646.0
2023-05-26 10:00:00,NSE:NIFTY,18378.4,18400.45,18373.65,18391.1,20789141.0
2023-05-26 10:45:00,NSE:NIFTY,18390.55,18418.05,18385.55,18411.75,18208101.0
2023-05-26 11:30:00,NSE:NIFTY,18411.2,18443.3,18410.95,18433.55,19688560.0
2023-05-26 12:15:00,NSE:NIFTY,18432.05,18444.85,18422.1,18441.9,16738720.0
2023-05-26 13:00:00,NSE:NIFTY,18442.05,18452.05,18428.55,18451.75,16616263.0
2023-05-26 13:45:00,NSE:NIFTY,18451.55,18501.55,18450.8,18489.8,20798522.0
2023-05-26 14:30:00,NSE:NIFTY,18490.3,18508.55,18480.2,18505.0,30859850.0
2023-05-26 15:15:00,NSE:NIFTY,18505.1,18505.7,18491.85,18491.9,16991161.0
2023-05-29 09:15:00,NSE:NIFTY,18600.4,18641.2,18592.9,18603.0,61048631.0
2023-05-29 10:00:00,NSE:NIFTY,18602.7,18626.5,18584.45,18617.0,26851904.0
2023-05-29 10:45:00,NSE:NIFTY,18619.2,18638.45,18614.2,18631.95,27645361.0
2023-05-29 11:30:00,NSE:NIFTY,18632.65,18637.7,18613.9,18617.6,25975017.0
2023-05-29 12:15:00,NSE:NIFTY,18618.9,18622.45,18587.4,18594.4,25697931.0
2023-05-29 13:00:00,NSE:NIFTY,18594.8,18614.65,18593.55,18609.25,19198182.0
2023-05-29 13:45:00,NSE:NIFTY,18608.4,18625.65,18582.7,18591.9,28279321.0
2023-05-29 14:30:00,NSE:NIFTY,18592.1,18612.8,18581.25,18599.35,32436174.0
2023-05-29 15:15:00,NSE:NIFTY,18599.5,18601.1,18583.2,18601.1,17807658.0
2023-05-30 09:15:00,NSE:NIFTY,18612.95,18649.25,18575.5,18634.15,41035769.0
2023-05-30 10:00:00,NSE:NIFTY,18633.75,18662.45,18624.0,18628.35,21844337.0
2023-05-30 10:45:00,NSE:NIFTY,18628.3,18631.75,18591.25,18611.8,21749148.0
2023-05-30 11:30:00,NSE:NIFTY,18611.55,18625.1,18598.35,18620.8,22661293.0
